product_id,product_name,brand,grammage_quantity,grammage_unit,pdp_url,selling_price,regular_price,currency,country_of_origin,breadcrumb,product_description,image_url
0000000000042905,"Raw Almond, Pecan & Pistachios Kernels, 8 oz",Simply Nature,8,oz,https://www.aldi.us/product/simply-nature-raw-almond-pecan-and-pistachios-0000000000042905,4.39,4.39,USD,USA,Home > Snacks > Nuts & Dried Fruit,"Simply Nature Raw Almonds Pecans & Pistachios Kernels offer a delightful mix of non-GMO verified nuts. Enjoy the crunch and natural flavor by adding them to salads, yogurt or baking recipes. With 1g of total sugars per serving and a resealable bag for freshness, these nuts are a great addition to your pantry. Satisfy your craving for a wholesome snack with this nutritious blend.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b2387c58-2650-4a18-a043-511e080a18ff/Raw%20Almond%20Pecan%20%20Pistachios%20Kernels%208%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/90a2a1ea-3f39-4330-a851-cf94ae418f0e/Raw%20Almond%20Pecan%20%20Pistachios%20Kernels%208%20oz']"
0000000000043598,"Large Raw Peeled Shrimp Family Pack, 32 oz",Fremont Fish Market,32,oz,https://www.aldi.us/product/fremont-fish-market-value-pack-large-raw-peeled-shrimp-0000000000043598,17.39,17.39,USD,,Home > ALDI Finds > Food,"Enjoying your seafood favorites at home is easy with this Fremont Fish Market Large Raw Peeled Shrimp Family Pack! The BAP certified shrimp are peeled, deveined, and free of chemicals and preservatives. Use yours to whip up a tasty shrimp cocktail or a flavorful shrimp scampi to share with your family!","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4adda443-61ab-4a44-a747-ea8407057fc9/Large%20Raw%20Peeled%20Shrimp%20Family%20Pack%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9e4d8230-4b09-4e9e-9a5f-8ceb12bf1152/Large%20Raw%20Peeled%20Shrimp%20Family%20Pack%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9330da1f-6149-40d1-b0e7-990d1b97aedc/Large%20Raw%20Peeled%20Shrimp%20Family%20Pack%2032%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/8d8e4551-987b-476d-8cfd-67d9f70e7ea9/Large%20Raw%20Peeled%20Shrimp%20Family%20Pack%2032%20oz']"
0000000000045275,"Jasmine Rice, 5 lb",Earthly Grains,5,lb,https://www.aldi.us/product/earthly-grains-jasmine-rice-5lb-0000000000045275,6.85,6.85,USD,USA,"Home > Pantry Essentials > Pasta, Rice & Grains","Earthly Grains Jasmine Rice is your go-to for a fragrant and flavorful meal. This Thai Hom Mali rice is non-GMO verified, making it a trusted choice for your kitchen. Use it to complement a savory stir-fry, a hearty curry or a simple steamed vegetable dish. With its delightful aroma and long grains, Earthly Grains Jasmine Rice will enhance your meal with authentic Thai goodness. Make it a staple in your pantry today.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a4023f4b-40e6-4d0f-a7e5-10952154999f/Jasmine%20Rice%205%20lb', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9334250a-2596-4dc4-9726-517b849ef299/Jasmine%20Rice%205%20lb', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0d105189-d944-43cc-ad58-241c57a8d851/Jasmine%20Rice%205%20lb', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/0fb57088-f485-4f2c-8de3-2ccfabf65bce/Jasmine%20Rice%205%20lb']"
0000000000048447,"Strawberry Hydration Drink Mix Sticks, 6 count",PurAqua,,,https://www.aldi.us/product/puraqua-strawberry-hydration-drink-mix-sticks-0000000000048447,3.19,3.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"PurAqua Strawberry Hydration Drink Mix Sticks deliver a refreshing burst of strawberry flavor with essential electrolytes. Perfect for staying hydrated during workouts or daily routines. Each stick has 45 calories and contains 50% less sugar than traditional sports drinks. Simply add one stick to 16 ounces of water and enjoy a tasty, hydrating beverage. Stay refreshed and energized with PurAqua Strawberry Hydration Drink Mix Sticks.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ae3ad766-3663-4502-8790-044ea72c6746/Strawberry%20Hydration%20Drink%20Mix%20Sticks%206%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/5a5d9529-5a97-40ff-8054-f975611334b4/Strawberry%20Hydration%20Drink%20Mix%20Sticks%206%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fc7a3016-b277-4ef8-a342-1ab82ea1819f/Strawberry%20Hydration%20Drink%20Mix%20Sticks%206%20count', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/dc4909da-51c0-4b5f-9162-b6275b8a0da6/Strawberry%20Hydration%20Drink%20Mix%20Sticks%206%20count']"
0000000000049476,"Orange Flavor Soda Can, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-orange-0000000000049476,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Poppi Orange Flavor Soda is here to refresh your day with a burst of citrus goodness. With only 4 grams of sugar, this prebiotic soda is a smart choice for a flavorful beverage. Enjoy it chilled on a hot day or pair it with your favorite meal. Poppi Orange Flavor Soda is the refreshment you need to brighten up any moment.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4de0a017-342f-478e-ab8b-250e4d53cdd8/Orange%20Flavor%20Soda%20Can%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/d41e6c80-2604-49de-854d-4bbfce452908/Orange%20Flavor%20Soda%20Can%2012%20fl%20oz']"
0000000000049495,"Cherry Limeade Soda Can, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-cherry-limeade-0000000000049495,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Poppi Cherry Limeade Soda delivers a delightful burst of cherry and lime flavors with only 5g of sugar. Refreshing and fizzy, it’s perfect for quenching your thirst on a hot day. Enjoy this soda chilled straight from the can or pour it over ice for an invigorating experience. Poppi Cherry Limeade Soda brings a refreshing twist to your beverage selection.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1005f54c-8f9d-4b35-a14a-9977b59175af/Cherry%20Limeade%20Soda%20Can%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7c6386ff-01ff-41ad-b256-c82bbcc690d1/Cherry%20Limeade%20Soda%20Can%2012%20fl%20oz']"
0000000000049497,"Raspberry Rose Flavor Soda Can, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-raspberry-rose-0000000000049497,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,Poppi Raspberry Rose Flavor Soda has only 4g of sugar and offers a refreshing floral twist on your favorite fizzy drink. Enjoy it chilled on a hot day or pair it with your favorite meal. This soda brings a unique raspberry and rose blend to your taste buds. Add Poppi Raspberry Rose Flavor Soda to your cart for a refreshing and flavorful experience.,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4df057ef-b72f-4aa2-94fe-b00c38726d80/Raspberry%20Rose%20Flavor%20Soda%20Can%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7262caee-719d-44d3-9c6f-ae34ada543d1/Raspberry%20Rose%20Flavor%20Soda%20Can%2012%20fl%20oz']"
0000000000049499,"Strawberry Lemon Flavor Soda Can, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-stawberry-lemon-0000000000049499,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fb4cc51a-75cf-4640-9958-a5995f470db9/Strawberry%20Lemon%20Flavor%20Soda%20Can%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/603eb013-fd0d-4036-9941-65346900f779/Strawberry%20Lemon%20Flavor%20Soda%20Can%2012%20fl%20oz']"
0000000000051286,"Mild Cantina Salsa, 16 oz",Park Street Deli,16,oz,https://www.aldi.us/product/park-street-deli-cantina-salsa-mild-0000000000051286,,,USD,USA,Home > Pantry Essentials > Sauces & Salsa,"Park Street Deli Mild Cantina Salsa brings a flavorful twist to your meals with its mild spice and vibrant taste. This gluten-free salsa is perfect for dipping your favorite chips or adding a zesty kick to tacos and burritos. With only 10 calories per serving, it’s a guilt-free addition to any dish. Enhance your culinary creations with this delicious and versatile salsa, making it a staple in your kitchen.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3c0eb844-f6dc-4be9-b34c-910526412a3f/Mild%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/ad9756a9-60e8-454e-b4f4-2315cefc8f08/Mild%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/625eb900-e1e8-4387-9909-0c332f9a0128/Mild%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3f707228-9288-4268-aa5a-9b4bb18c505c/Mild%20Cantina%20Salsa%2016%20oz']"
0000000000051338,"Medium Cantina Salsa, 16 oz",Park Street Deli,16,oz,https://www.aldi.us/product/park-street-deli-cantina-salsa-medium-0000000000051338,,,USD,USA,Home > Pantry Essentials > Sauces & Salsa,"Park Street Deli Medium Cantina Salsa brings bold flavor to your table. With a medium heat level, it's ideal for dipping chips or adding a zesty kick to tacos and burritos. Its vibrant blend of tomatoes, peppers and onions ensures a burst of flavor in every bite. Make your meals memorable with Park Street Deli Medium Cantina Salsa.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/7fdaeb7d-465e-4b99-bce9-187d4fb1bdee/Medium%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a4647e1e-8cb7-482b-9ac3-d51eded9e08e/Medium%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3f8255a7-f068-41d7-9df5-be71170f4ff5/Medium%20Cantina%20Salsa%2016%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3afb10cc-c559-4646-a3f6-cbfbe2244a82/Medium%20Cantina%20Salsa%2016%20oz']"
0000000000052223,"Lemon Lime Poppi Prebiotic Soda - 4 pack, 12 fl oz can",Poppi,12,fl oz,https://www.aldi.us/product/poppi-lemon-lime-poppi-0000000000052223,8.59,8.59,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Poppi Lemon Lime Prebiotic Soda is a refreshing drink with just 3g of sugar, making it a guilt-free choice. Perfect for a midday pick-me-up or paired with your favorite meal, this soda provides a crisp lemon lime flavor. Enjoy the balance of sweet and tangy while supporting your gut health. Grab a pack today and savor the taste of Poppi.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/fc8147cc-6b4c-441f-8ba6-2eaa1083b651/Lemon%20Lime%20Poppi%20Prebiotic%20Soda%20%204%20pack%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b26a341e-84ef-4e31-8139-7939f2c37531/Lemon%20Lime%20Poppi%20Prebiotic%20Soda%20%204%20pack%2012%20fl%20oz%20can']"
0000000000052224,"Strawberry Lemon Poppi Prebiotic Soda - 4 pack, 12 fl oz can",Poppi,12,fl oz,https://www.aldi.us/product/poppi-strawberry-lemon-poppi-0000000000052224,8.59,8.59,USD,USA,Home > Healthy Living > Healthy Food & Snacks,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/2eccb30e-bbbd-45b1-bb9f-cb02fd6e4e5b/Strawberry%20Lemon%20Poppi%20Prebiotic%20Soda%20%204%20pack%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6bfe749a-4ddc-4e43-99e8-10f2bd7db2eb/Strawberry%20Lemon%20Poppi%20Prebiotic%20Soda%20%204%20pack%2012%20fl%20oz%20can']"
0000000000055500,"Cherry Lime Flavored Prebiotic Soda, 12 fl oz can",Summit,12,fl oz,https://www.aldi.us/product/summit-cherry-lime-prebiotic-soda-0000000000055500,1.65,1.65,USD,,Home > Healthy Living > Healthy Food & Snacks,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9b1b4fe2-646c-4f84-9828-d3b8f76ed499/Cherry%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6733bec6-cd0a-407b-a6ab-7f008bb773fc/Cherry%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/93fff5fd-5588-40e3-9c96-fca7371d407d/Cherry%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can']"
0000000000055501,"Strawberry Lemon Flavored Prebiotic Soda, 12 fl oz can",Summit,12,fl oz,https://www.aldi.us/product/summit-strawberry-lemon-prebiotic-soda-0000000000055501,1.65,1.65,USD,,Home > Healthy Living > Healthy Food & Snacks,"Summit Strawberry Lemon Flavored Prebiotic Soda is a refreshing blend of natural strawberry and lemon flavors with only 5 grams of sugar and 25 calories per can. Enjoy this delicious soda on its own or pair it with your favorite meal for a tasty and fizzy treat. With its unique prebiotic formulation, it’s an easy choice for a flavorful drink that fits into your lifestyle.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/a9996c04-9537-47fb-87cc-1a2b7673f6f7/Strawberry%20Lemon%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/542ec85b-f124-4452-ada0-4cb8904a6b72/Strawberry%20Lemon%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1fd0526b-7d01-40e8-ba14-229ae53f3ba1/Strawberry%20Lemon%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can']"
0000000000055502,"Raspberry Rose Flavored Prebiotic Soda, 12 fl oz can",Summit,12,fl oz,https://www.aldi.us/product/summit-raspberry-rose-prebiotic-soda-0000000000055502,1.65,1.65,USD,,Home > Healthy Living > Healthy Food & Snacks,"Summit Raspberry Rose Flavored Prebiotic Soda offers a refreshing and naturally flavored drink with just 5g of sugar and 25 calories per can. Perfect for a light, flavorful boost during your day. Enjoy this fizzy beverage on its own or pair it with your favorite meals.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/1a660701-a034-4328-a353-0c1954572502/Raspberry%20Rose%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/3d8cadc7-3981-4684-a3ed-a036877814ef/Raspberry%20Rose%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/655990cb-2854-4fb9-b3a5-1b499b509b17/Raspberry%20Rose%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can']"
0000000000055503,"Lemon Lime Flavored Prebiotic Soda, 12 fl oz can",Summit,12,fl oz,https://www.aldi.us/product/summit-lemon-lime-prebiotic-soda-0000000000055503,1.65,1.65,USD,,Home > Healthy Living > Healthy Food & Snacks,"Summit Lemon Lime Flavored Prebiotic Soda is naturally flavored with only 5g of sugar per can and 25 calories. This refreshing drink is a smart choice for a low-calorie beverage break. Enjoy it chilled on a hot day or pair it with your favorite meal. With its prebiotic benefits, it's a delicious way to support your well-being. Treat yourself to the crisp taste of lemon lime.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/76346bc7-fca2-4c54-ac40-8589d34bf8fb/Lemon%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/8bd69899-c7e5-49cb-8d58-dfb8ab6febc9/Lemon%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/235f7dc8-2399-42be-b028-3c55dc735736/Lemon%20Lime%20Flavored%20Prebiotic%20Soda%2012%20fl%20oz%20can']"
0000000000060953,Citrus Immune Boost Kombucha,Health-Ade,,,https://www.aldi.us/product/health-ade-health-ade-citrus-immune-boost-kombucha-0000000000060953,2.89,2.89,USD,USA,Home > ALDI Finds > Food,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/579d1dbb-6c18-4050-8c63-41869fc83ca1/Citrus%20Immune%20Boost%20Kombucha', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/2a7c0188-e332-4cd7-a208-022cb0466f25/Citrus%20Immune%20Boost%20Kombucha']"
0000000000063834,"Doc Pop Probiotic Soda, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-doc-pop-0000000000063834,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,,"['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/9b458cbc-86cb-4cde-b110-55f90b57c182/Doc%20Pop%20Probiotic%20Soda%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/41244671-722b-4372-9927-8dfbc80941af/Doc%20Pop%20Probiotic%20Soda%2012%20fl%20oz']"
0000000000063835,"Orange Cream Prebiotic Soda, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-orange-cream-0000000000063835,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Poppi Orange Cream Prebiotic Soda brings the nostalgic taste of orange cream with just 5g of sugar. This soda isn't just delicious, but also features prebiotics to support a happy gut. Sip it chilled for a refreshing afternoon pick-me-up or pair with your favorite meal to elevate your dining experience. Poppi Orange Cream Prebiotic Soda makes enjoying a fizzy drink guilt-free and delightful.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/6bce27bf-d5e6-4b54-8000-6d4e834aa91a/Orange%20Cream%20Prebiotic%20Soda%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/b34075a5-987c-4a4b-baae-dc51081a4244/Orange%20Cream%20Prebiotic%20Soda%2012%20fl%20oz']"
0000000000063836,"Cherry Cola Probiotic Soda, 12 fl oz",Poppi,12,fl oz,https://www.aldi.us/product/poppi-cherry-cola-0000000000063836,2.19,2.19,USD,USA,Home > Healthy Living > Healthy Food & Snacks,"Poppi Cherry Cola Probiotic Soda is the refreshing drink you need. With only 5g of sugar, it's a guilt-free way to enjoy a classic cherry cola flavor. Perfect for pairing with your favorite meal or enjoying on its own, this soda brings a fizzy, flavorful twist to your day. Take a sip and experience the delightful combination of cherry and cola in a healthier way.","['https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/06ac7cd6-10f5-4bd0-a338-16264ab43008/Cherry%20Cola%20Probiotic%20Soda%2012%20fl%20oz', 'https://dm.cms.aldi.cx/is/image/prod1amer/product/jpg/scaleWidth/300/4c64ed97-5cf6-4d4b-8f2c-06f6bd6fc2c8/Cherry%20Cola%20Probiotic%20Soda%2012%20fl%20oz']"
