price,description,specification,images,location,contact_info
4287405.30,"GEHL RT135 TRACK LOADER , CAB , 60"" BKT , PWR TACH,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': 'RT135', 'Condition': 'Used', 'Stock Number': '82-13501', 'MLS Number': '12098740', 'Serial Number': 'GHLRT135F0D302635', 'Usage': '357 Hours', 'Drive Type': 'Track', 'Enclosed Cab': 'Yes', 'Air Conditioning': 'Yes', 'Heating': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008420.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008421.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008424.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008427.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008428.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008429.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008432.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-RT135-37008433.jpg']"," Located in Craig, AK, US",+1 833-446-2199
5690237.30,"SKIDSTEER ,CAB, EH (PATTERN ADJUSTER) JOY STICK ,SOLID TIRES, 2SPD,78"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2023', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '324G', 'Condition': 'Used', 'Stock Number': '82-32402', 'MLS Number': '13034285', 'Serial Number': '1T0324GKTPJ447241', 'Usage': '171 Hours', 'Fuel Type': 'Diesel', 'Drive Type': '4WD', 'Two-Speed': 'Yes', 'Enclosed Cab': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558131.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558132.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558133.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558134.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558135.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558136.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558137.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-324G-49558138.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
6970321.50,"JD325G , CAB ,13"" TRACK , JOYSTICK, PWR COUPLER, 78"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2023', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '325G', 'Condition': 'Used', 'Stock Number': '82-32509', 'MLS Number': '13034270', 'Serial Number': '1T0325GMKPJ446861', 'Usage': '389 Hours', 'Fuel Type': 'Diesel', 'Drive Type': 'Track', 'Enclosed Cab': 'Yes', 'Quick Coupler': 'Yes', 'Coupler': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557811.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557813.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557814.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557815.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557817.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557818.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557819.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557822.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557825.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557829.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-49557832.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
7847091.50,"JD333 TRACK LOADER, CAB, HIGH FLOW HYDS, R CAMERA, 84"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2023', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '333G', 'Condition': 'Used', 'Stock Number': '82-33313', 'MLS Number': '13034252', 'Serial Number': '1T0333GMAPF437913', 'Usage': '493 Hours', 'Fuel Type': 'Diesel', 'Drive Type': 'Track', 'Enclosed Cab': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557549.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557553.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557557.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557559.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557563.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557568.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557570.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-333G-49557572.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
3726272.50,"SKIDSTEER GEHL R165, DUAL LEVER, CANOPY,SOLID TIRES, 74"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': 'R165', 'Condition': 'Used', 'Stock Number': '82-16503', 'MLS Number': '12098796', 'Serial Number': 'GHL0R165D0D201083', 'Usage': '286 Hours', 'Drive Type': '4WD', 'Enclosed Cab': 'No'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008798.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008799.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008800.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008801.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008802.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008803.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008804.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R165-37008805.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
5918197.50,"SKIDSTEER , CAB , HF, SOLID TIRES, EH JOY STICK,PWR QT, CAM,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '332G', 'Condition': 'Used', 'Stock Number': '82-33202', 'MLS Number': '13430186', 'Serial Number': '1T0332GMKNF428596', 'Usage': '1,254 Hours', 'Drive Type': '4WD', 'Enclosed Cab': 'Yes', 'Air Conditioning': 'Yes', 'Heating': 'Yes', 'Quick Coupler': 'Yes', 'Coupler': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023770.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023771.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023772.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023773.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023774.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023775.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023776.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023777.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023778.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-332G-55023779.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
3287887.50,"SKIDSTEER JD318G , CANOPY , JOYSTICK, SOILID TIRES, 66"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '318G', 'Condition': 'Used', 'Stock Number': '82-31803', 'MLS Number': '12581100', 'Serial Number': '1T0318GKANJ425157', 'Usage': '1,101 Hours', 'Fuel Type': 'Diesel', 'Drive Type': '4WD', 'Enclosed Cab': 'No'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102417.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102418.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102419.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102420.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102423.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102427.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102430.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102433.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102436.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-318G-44102440.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
6093551.50,"JD325G , CAB ,13"" TRACK , JOYSTICK, POWER BUCKET COUPLER, 78"" BKT,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '325G', 'Condition': 'Used', 'Stock Number': '82-32502', 'MLS Number': '12010478', 'Serial Number': '1T0325GKVNJ423919', 'Usage': '357 Hours', 'Drive Type': 'Track', 'Enclosed Cab': 'Yes', 'Quick Coupler': 'Yes', 'Coupler': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130139.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130140.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130141.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130142.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130143.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130144.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130145.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-John-Deere-325G-40130146.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
2761825.50,"BACKHOE/LOADER JOHN DEERE 3025E W/ 300E LOADER/370B BACKHOE,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Tractors - 1-40 HP', 'Manufacturer': ' ', 'Model': '3025E', 'Condition': 'Used', 'Stock Number': '83-30254', 'MLS Number': '12098200', 'Serial Number': '1LV3025EANN156111', 'Usage': '324 Hours', 'Horse Power': '25 HP', 'Drive Type': 'MFWD'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000932.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000935.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000939.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000941.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000942.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000943.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000944.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Tractors---1-40-HP-John-Deere-3025E-37000945.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
2586471.50,"VERMEER TRACKED LOADER 36"" BKT , DSL 7""TRACKS,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2022', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': 'S450TX', 'Condition': 'Used', 'Stock Number': '82-45007', 'MLS Number': '12584022', 'Serial Number': '1VRD060BLN1002195', 'Usage': '342 Hours', 'Drive Type': '4WD'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136992.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136993.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136994.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136995.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136996.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44136998.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44137000.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Vermeer-S450TX-44137001.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
2796896.30,"OROPS , SOLID TIRES , 46HP DSL , HAND FOOT CONTROLS, 1500LB RATED CAPACITY , 66"" BUCKET             ,FOB:,FLEET MAINTAINED - RECORDS AVAILABLE ON REQUEST,PRICE DOES NOT INCLUDE SALES TAX.,HOUR METER READING MAY VARY DUE TO ACTIVE INVENTORY,SOLD WHERE IS AS IS NO WARRANTY ","{'Year': '2021', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': 'R150', 'Condition': 'Used', 'Stock Number': '82-15107', 'MLS Number': '10905599', 'Serial Number': 'GHL0R150F0D199065', 'Usage': '652 Hours', 'Capacity': '1500', 'Horse Power': '46 HP', 'Fuel Type': 'Diesel', 'Drive Type': '4WD', 'Enclosed Cab': 'No'}","['https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082129.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082130.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082131.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082132.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082133.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082134.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082135.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/28475/Skid-Steers-Gehl-R150-25082136.jpg']"," Located in Ketchikan, AK, US",+1 833-446-2199
5279982.06,Online Owner's Manual ,"{'Year': '2021', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '262D3', 'Condition': 'Used', 'MLS Number': '13360564', 'Serial Number': 'ZB203207', 'Usage': '231 Hours', 'Drive Type': '4WD', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932872.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932873.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932875.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932876.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932878.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-262D3-53932880.jpg']"," Located in Lacrete, AB, Canada",+1 844-311-4930
4776823.33,"3480 Hours, Cab Enclosure, A/C; Ride Control, 2 Speed; Self-Leveling; General Purpose Bkt; Reversing Fan","{'Year': '2020', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '333G', 'Condition': 'Used', 'Stock Number': '0U366441', 'MLS Number': '13237971', 'Serial Number': '1T0333GKEKE366441', 'Usage': '3,480 Hours', 'Drive Type': 'Track', 'Two-Speed': 'Yes', 'Enclosed Cab': 'Yes', 'Air Conditioning': 'Yes', 'Bucket Type': 'GP Bucket', 'Self-Leveling': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721052.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721051.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721053.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721054.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721060.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721058.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721057.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721055.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721056.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721059.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721050.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-333G-54721049.jpg']"," Located in Fort St. John, BC, Canada",+1 888-227-2638
2413888.06,"3751 Hours, Cab w/ AC; 2 Speed; Aux Hydraulics; 66"" Bucket","{'Year': '2011', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '318D', 'Condition': 'Used', 'Stock Number': '1U198357', 'MLS Number': '13420470', 'Serial Number': '1T0318DAHB0198357', 'Usage': '3,751 Hours', 'Two-Speed': 'Yes', 'Enclosed Cab': 'Yes', 'Air Conditioning': 'Yes', 'Bucket Width': '66 in.', 'Auxiliary Hydraulics': 'Yes'}","['https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882985.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882986.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882987.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882988.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882989.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882990.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882991.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882992.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882993.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882994.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882995.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882996.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882997.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-318D-54882998.jpg']"," Located in Fort St. John, BC, Canada",+1 888-227-2638
5031587.24,Online Owner's Manual ,"{'Year': '2019', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '259D3', 'Condition': 'Used', 'MLS Number': '13560164', 'Serial Number': 'CW901870', 'Usage': '1,400 Hours', 'Drive Type': 'Track', 'Rating': 'As-Is'}","['https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845102.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845106.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845112.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845119.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845122.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845124.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845127.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/42939/Skid-Steers-Caterpillar-259D3-56845129.jpg']"," Located in Terrace, BC, Canada",+1 844-311-4930
6362728.68,"1114 Hours, Cab w/ AC, EH Controls, Air Ride Seat, Joystick; Ride Control, 2 Speed; Self-Leveling; Beefy Baby Tires; 84"" Bucket; 84"" PU Broom; Snow Bucket; Angle Blade","{'Year': '2018', 'Category': 'Skid Steers', 'Manufacturer': ' ', 'Model': '330G', 'Condition': 'Used', 'Stock Number': '0C339264', 'MLS Number': '13285589', 'Serial Number': '1T0330GKAJE339264', 'Usage': '1,114 Hours', 'Drive Type': '4WD', 'Two-Speed': 'Yes', 'Enclosed Cab': 'Yes', 'Air Conditioning': 'Yes', 'Bucket Width': '84 in.', 'Self-Leveling': 'Yes', 'Controls': 'Joystick', 'Seat': 'Air Ride Seat'}","['https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099991.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099992.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099993.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099994.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099995.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099996.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099997.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099998.jpg', 'https://d2uhsaoc6ysewq.cloudfront.net/1783/Skid-Steers-John-Deere-330G-53099999.jpg']"," Located in Smithers, BC, Canada",+1 888-227-2638
